generations,population,infected_t10,infected_t25,infected_t50,infected_t60,infected_t75,infected_t100,recovered_t10,recovered_t25,recovered_t50,recovered_t60,recovered_t75,recovered_t100,beta,gamma
12,51,4,2,2,6,8,10,4,6,15,21,29,51,0.011480992870554419,0.01
12,127,2,9,11,12,9,25,2,13,42,54,69,127,0.0907473085272636,0.08187232780763593
12,5004,194,448,876,701,267,257,194,982,3003,3704,4355,5004,0.17780752106580522,0.16319597409139397
12,1523,196,263,179,108,19,17,196,708,1299,1407,1472,1523,0.15859876739168047,0.14971339521262497
7,144,16,30,16,15,23,16,144,30,66,81,104,144,0.01,0.01330058405953515
12,702,190,165,17,27,14,5,190,424,562,589,653,702,0.01,0.01862571888554922
12,460,145,38,22,21,6,1,145,264,334,355,445,460,0.012495149798802424,0.02388006118987541
12,314,89,10,8,12,14,4,89,217,250,262,293,314,0.3071184706945729,0.2816998761650378
12,466,23,40,52,75,42,9,23,91,239,314,445,466,0.1516870132072365,0.14027155540998945
12,252,15,10,23,56,8,7,15,42,138,194,218,252,0.14932784105778668,0.13896377895173748
12,892,19,19,19,50,87,288,19,43,102,152,339,892,0.0172398988347285,0.01
12,2638,169,389,140,242,210,127,169,799,1509,1751,2180,2638,0.12716848571033765,0.12044232278732452
12,895,146,172,20,52,78,2,146,528,649,701,835,895,0.2297577452409628,0.21572835306150806
12,308,140,15,1,2,2,4,140,269,279,281,286,308,0.26764800307410264,0.24916282099032352
12,68,6,3,3,4,2,11,6,17,27,31,38,68,0.010445314493983015,0.01
12,187,2,2,4,3,102,3,2,8,20,23,137,187,0.770226852875003,0.7539749633822447
12,401,75,100,15,8,36,11,75,209,304,312,362,401,0.08519690048219015,0.08709384776236063
12,1071,160,130,50,90,103,78,160,389,522,612,800,1071,0.01,0.013168349266523514
8,809,59,99,134,134,45,59,809,254,498,498,662,809,0.016768037018547583,0.020328694428764105
12,13686,2309,2398,1191,671,133,236,2309,6913,12028,12699,13044,13686,0.21516564215842252,0.19280930664818335
12,3317,419,241,257,147,149,217,419,1046,1821,1968,2164,3317,0.03214672437236668,0.033663836042129754
12,2326,394,322,287,151,52,37,394,977,1960,2111,2200,2326,0.108007238861232,0.10644910288372902
12,141,25,7,7,6,2,1,25,54,89,95,135,141,0.011362815015831173,0.016008220481812815
7,90,24,4,2,5,8,24,90,4,9,14,22,90,0.11258708989856102,0.09880503459701243
12,4782,25,44,469,428,248,1400,25,83,958,1386,1876,4782,0.021574452340204907,0.01
12,53218,3030,2618,4882,3877,1848,10182,3030,8747,23070,26947,31312,53218,0.012371091995038802,0.01
12,57332,13760,8869,3443,1447,372,204,13760,34188,54246,55693,56802,57332,0.12504470375533955,0.12391888175130927
12,211,111,30,2,2,4,0,111,180,194,196,204,211,0.21434535644475516,0.21234995659834105
12,66,1,7,4,9,5,9,1,10,24,33,48,66,0.01,1.0
12,473,9,9,38,52,26,123,9,23,112,164,243,473,0.10521329348024075,0.09647791442291823
7,1336,113,169,144,235,280,113,1336,169,465,700,980,1336,0.09373705450262129,0.08886932563587793
12,107,11,14,9,9,2,31,11,29,51,60,65,107,0.012433140065834423,0.01280853540252324
12,310,15,22,37,36,13,20,15,54,186,222,249,310,0.1745241416474057,0.15958180266602462
12,344,37,57,33,20,18,10,37,118,268,288,315,344,0.15343094101289736,0.144460044621958
12,337,31,51,32,11,14,20,31,124,218,229,249,337,0.04963961166932842,0.049576322104883996
12,218,22,29,16,15,10,3,22,74,153,168,192,218,0.1359827771041812,0.12959465282046537
12,121,17,17,9,7,10,5,17,46,85,92,109,121,0.08244099899931977,0.08250748775188242
12,173,18,40,10,9,10,4,18,76,132,141,157,173,0.175820208970449,0.1646737207133438
12,186,16,19,13,5,7,11,16,69,147,152,164,186,0.20426366344421543,0.18871871687748917
12,50,17,5,2,1,1,3,17,30,35,36,38,50,0.19176574664478052,0.19501448978945218
12,98,2,6,6,5,4,20,2,10,22,27,35,98,0.10157795577427382,0.09340452426696413
12,506,48,27,77,71,43,38,48,97,241,312,381,506,0.01658101418427475,0.016796560147632637
12,586,91,93,52,27,15,14,91,311,501,528,551,586,0.15788955670318927,0.15088840093171216
7,176,14,21,29,47,28,14,176,21,70,117,145,176,0.15521243347619312,0.14396494605665386
12,1903,39,148,193,151,153,115,39,298,971,1122,1412,1903,0.17309844340251118,0.15966496159654767
12,1910,275,359,125,77,15,11,275,901,1744,1821,1858,1910,0.17259105129763772,0.16104148860645937
12,142,38,27,3,19,1,1,38,95,116,135,137,142,0.12996464599096355,0.1305454653311422
12,92,6,3,13,7,3,12,6,20,54,61,69,92,0.02190037356663729,0.020753275340956702
12,571,4,44,76,132,29,1,4,70,250,382,519,571,0.22934454695798276,0.20479756142822728
12,280,10,8,25,22,18,46,10,19,95,117,147,280,0.014529949900389446,0.01
12,953,55,150,100,82,16,11,55,286,743,825,895,953,0.20697191516367883,0.1881666055602112
12,882,81,110,115,87,29,26,81,271,634,721,792,882,0.14391532415170785,0.13572722480344795
4,84,2,50,23,23,9,2,84,50,73,73,82,84,0.2469927035437461,0.23501593827376083
9,50,1,3,13,3,1,1,50,4,40,43,44,50,0.01,1.0
12,231,12,14,22,12,8,43,12,35,118,130,143,231,0.012500089108335225,0.01
12,2924,279,341,314,344,94,107,279,899,2001,2345,2613,2924,0.13408351792460213,0.12734495300476661
8,770,27,81,110,110,127,27,770,173,356,356,615,770,0.09515757018118688,0.09087644462384226
11,963,146,238,56,83,45,27,146,384,698,781,870,963,0.19593922126506802,0.18487033786097914
12,479,41,30,50,47,19,28,41,87,223,270,311,479,0.010292603713859007,0.01
12,507,8,48,125,82,81,2,8,61,238,320,490,507,0.19277889024002284,0.17294177960891885
12,434,12,7,7,29,47,62,12,23,44,73,173,434,0.021751424618205298,0.015674006202372966
12,100,0,0,2,6,29,20,0,1,7,13,57,100,1.5,0.1
12,800,10,7,43,43,185,75,10,26,97,140,400,800,0.1677226940201503,0.16172660820275664
12,163,9,10,5,8,13,2,9,22,51,59,86,163,0.03320021288578854,0.030264740345737784
12,270,7,15,44,74,17,15,7,36,125,199,231,270,0.18296368582092,0.16634515333194944
12,1144,14,10,51,41,141,169,14,49,141,182,397,1144,0.15264738778135517,0.14367627580608602
12,753,100,35,16,17,25,19,100,176,331,348,400,753,0.028741267151266667,0.03005321511978263
12,520,1,4,27,51,87,115,1,7,57,108,276,520,0.01,1.0
12,1236,89,120,174,157,85,22,89,368,779,936,1130,1236,0.13930033394506386,0.13107791511820518
12,394,36,40,31,26,17,10,36,113,290,316,357,394,0.15852268808141484,0.14854741095553914
8,53,2,22,6,6,3,2,53,34,44,44,51,53,0.2776489973926127,0.25222400982308263
12,668,0,0,0,0,0,668,0,0,0,0,0,668,1.5,0.1
12,80,0,0,0,0,0,80,0,0,0,0,0,80,1.5,0.1
12,120,0,0,0,0,0,120,0,0,0,0,0,120,1.5,0.1
12,372,0,0,0,0,0,372,0,0,0,0,0,372,1.5,0.1
12,1282,52,181,114,69,9,20,52,387,1095,1164,1243,1282,0.2405477844903055,0.21445426306491835
12,51,0,0,0,0,18,4,0,0,2,2,20,51,1.5,0.1
12,121,0,0,3,0,13,27,0,2,6,6,26,121,1.5,0.1
12,59,2,4,3,2,9,18,2,7,18,20,31,59,0.06928917399600291,0.06346953391270665
12,285,12,68,17,38,28,1,12,111,163,201,265,285,0.1731388279520662,0.15980889648577074
9,1431,13,196,323,164,149,13,1431,211,977,1141,1290,1431,0.3935703900444508,0.3386911459623523
12,1750,41,143,122,79,130,155,41,235,605,684,899,1750,0.10607708238389711,0.09822762620581917
5,4044,43,712,1618,1268,1268,43,4044,712,2330,3598,3598,4044,0.26594387013182785,0.23416534379397744
12,1191,0,27,38,103,188,162,0,35,125,228,558,1191,1.5,0.1
12,1459,401,113,300,71,25,42,401,783,1231,1302,1372,1459,0.13249363724050098,0.13398595706151775
7,795,33,206,114,53,150,33,795,206,449,502,652,795,0.01,0.016175779823083214
12,712,0,0,0,5,251,87,0,0,0,5,297,712,1.5,0.1
12,5779,324,748,828,387,137,28,324,1446,4819,5206,5545,5779,0.20141884118168643,0.18197971064438356
12,548,69,114,57,11,0,0,69,359,534,545,548,548,0.25187506550006383,0.22756404707497435
12,657,55,102,58,43,35,13,55,234,471,514,586,657,0.17807999963330812,0.16464585969679624
12,1312,32,63,47,209,40,238,32,124,304,513,659,1312,0.11368216900917091,0.1071937253817909
12,15229,572,2022,2119,568,194,59,572,3937,13946,14514,14966,15229,0.23414979129188335,0.20722489140971964
12,860,107,98,70,33,25,61,107,294,597,630,679,860,0.049237237680476144,0.0506452699484288
12,524,44,45,76,25,20,0,44,113,347,372,504,524,0.13463119778943292,0.12648251161553425
12,586,42,88,42,46,35,18,42,186,341,387,468,586,0.11142326751514604,0.10647139033216312
12,859,29,76,64,44,53,102,29,128,384,428,539,859,0.07843243158237362,0.07266878422491284
12,5814,535,962,639,281,181,28,535,2152,4715,4996,5474,5814,0.17742648385977627,0.1645843015580192
12,714,234,75,16,31,47,5,234,450,522,553,624,714,0.01,0.022677223715185192
12,180,18,33,22,7,8,4,18,56,140,147,166,180,0.01718832053505201,0.018727868291776084
12,98,5,17,9,8,7,1,5,36,69,77,87,98,0.24169056127444083,0.2183079874077229
12,2105,3,23,80,120,231,528,3,36,268,388,737,2105,0.14164464059054938,0.12331922103341618
12,2168,662,325,211,25,2,75,662,1472,2029,2054,2080,2168,0.3324973167283631,0.29953977851924907
12,817,134,238,62,26,19,4,134,493,675,701,749,817,0.18457679802532598,0.17431730192736755
12,468,55,164,5,6,10,9,55,353,394,400,415,468,0.295456638763869,0.2606293977211676
12,143,23,36,4,14,0,0,23,84,88,102,104,143,0.2598770100608666,0.2440253843885462
12,2104,102,131,50,227,236,301,102,391,579,806,1248,2104,0.013145389810616623,0.01
12,14106,891,1441,1003,1169,1147,1163,891,3526,7664,8833,10680,14106,0.09213701617095216,0.08805552922959636
12,9335,2157,1020,523,457,282,302,2157,5641,7294,7751,8303,9335,0.18158632966612948,0.17699050002635286
11,3016,244,232,133,177,278,355,244,476,1106,1283,1781,3016,0.011192763163697151,0.01
12,4825,501,817,413,288,336,318,501,1875,3005,3293,3991,4825,0.07420669927942614,0.07346971738764911
12,23924,687,1541,2737,1549,2883,2354,687,3015,9266,10815,15908,23924,0.1176612147125852,0.10984745595497518
12,49571,3862,5450,4365,4610,4357,2124,3862,14234,28434,33044,42035,49571,0.10890237786097436,0.1041293488519013
12,23990,2755,2399,1793,1853,1887,1435,2755,7796,14044,15897,19227,23990,0.012909500748100312,0.014696760430517018
8,25035,1091,3535,4052,4052,2808,1091,25035,6747,14182,14182,21095,25035,0.12345452620266016,0.11750677968133208
12,561,143,117,26,8,0,2,143,395,547,555,556,561,0.010436371684011982,0.018335050114924794
12,112,0,0,3,7,7,20,0,0,9,16,26,112,1.5,0.1
9,124,7,27,2,11,3,7,124,76,94,105,108,124,0.15815301638043103,0.16155718291461374
12,69,8,4,6,1,8,23,8,14,24,25,34,69,0.01,0.01035559861745771
12,168,12,2,4,19,28,24,12,14,25,44,85,168,0.012245087588273687,0.01
11,705,15,28,10,44,54,106,15,43,78,122,233,705,0.12625678110615338,0.11697934102541399
11,696,117,104,60,64,68,14,117,221,381,445,556,696,0.01,0.013979111978904717
12,320,30,26,27,21,13,11,30,115,202,223,273,320,0.10621649749831485,0.10287276774300823
7,286,24,26,52,40,103,24,286,26,92,132,235,286,0.15343487564034125,0.14027831300777913
12,66,0,0,19,47,0,0,0,0,19,66,66,66,1.5,0.1
9,5152,424,12,223,240,210,424,5152,25,287,527,737,5152,0.19737778934713762,0.1698944086750706
