sample_idx,beta_true,beta_mean,beta_std,beta_ci_low,beta_ci_high,beta_covered,gamma_true,gamma_mean,gamma_std,gamma_ci_low,gamma_ci_high,gamma_covered,r0_true,r0_mean,r0_std,r0_ci_low,r0_ci_high,r0_covered
219,0.5130394,0.5864327380657196,0.007868317892503703,0.5713092222809791,0.6016490012407303,False,0.5092208,0.5863789774179459,0.007769230392813274,0.5719008520245552,0.6032697319984436,False,1.007499,1.0000991353988646,0.004422630663127875,0.9924285769462585,1.0067708671092988,False
109,0.82885706,0.7123379075527191,0.021626773480438476,0.6705312311649323,0.7573959738016128,False,0.8375401,0.7126562621593475,0.022598118124457788,0.6691548347473144,0.7581230565905571,False,0.9896327,0.9998413226604461,0.02212696554087845,0.9551729917526245,1.0416658043861389,True
124,0.83566666,0.838113004207611,3.729780039204114e-08,0.8381128907203674,0.838113009929657,False,0.83619034,0.8380220991373062,1.5691948009759384e-07,0.8380220502614975,0.8380221128463745,False,0.99937373,1.000108490228653,1.8575746240869273e-07,1.0001084178686142,1.0001084804534912,False
90,0.832112,0.8286029554605484,0.006690464743769083,0.8112992584705353,0.8370256423950195,True,0.83689713,0.8284521235227584,0.007270626059737516,0.8118019834160805,0.8369754374027252,True,0.9942823,1.0002178514003754,0.007724008862232077,0.9837236255407333,1.0184280484914778,True
56,0.5078785,0.6196132792234421,0.011322516976036808,0.5975301548838615,0.642831452190876,False,0.5125374,0.6196287171840668,0.0114959916452154,0.5985104575753212,0.6430500894784927,False,0.99091005,1.000012220978737,0.008004200764434078,0.9851540178060532,1.0148847848176956,True
5,0.5060344,0.5669166060686112,0.009405750127929768,0.5481515780091286,0.5856068477034568,False,0.50394946,0.5669009852409362,0.00914678653524208,0.5486240670084953,0.5839844614267349,False,1.0041372,1.0000583592653274,0.008745022299266424,0.983189032971859,1.0173406064510346,True
45,0.50822663,0.5694037127494812,0.00892470309692455,0.5516093775629998,0.5872567743062973,False,0.5068403,0.5693812018632889,0.008657377807166574,0.5526038110256195,0.5860197961330413,False,1.0027353,1.0000642362833023,0.007990098513390883,0.9847233578562736,1.0152787923812867,True
344,0.59446704,0.569172568321228,0.009040229529404604,0.5511128604412079,0.587298360466957,False,0.5873737,0.5691468119621277,0.008782739868177339,0.5521872580051422,0.5860335186123847,False,1.0120764,1.0000704644918441,0.008032295143587585,0.9848641812801361,1.0155639976263047,True
145,0.7701962,0.5866939398050308,0.007873718665842827,0.5715967997908592,0.601774463057518,False,0.76775134,0.5866339812278748,0.007783923038664435,0.5722259476780891,0.6035376757383346,False,1.0031844,1.0001096687316895,0.0043759014749825,0.9926165014505386,1.0066626399755478,True
286,0.5084338,0.5740647811889649,0.00829436501711211,0.558364637196064,0.5911433324217796,False,0.5056835,0.5740324094295501,0.0080445002124396,0.5589260444045067,0.5900874510407448,False,1.0054388,1.0000726149082184,0.006692599949181238,0.9870857700705529,1.0124243140220641,True
218,0.50408703,0.5707068991661072,0.00872108100233102,0.5537115886807442,0.5884580433368682,False,0.50615144,0.5706808941364289,0.008454842019268652,0.554293406009674,0.586936904489994,False,0.9959214,1.00006758248806,0.0076169739811861245,0.985305181145668,1.0144376784563065,True
250,0.50910175,0.5695155603885651,0.008909368358099882,0.5518722355365753,0.5873692244291305,False,0.5110954,0.5694919629096985,0.008642534773602096,0.5527117982506752,0.586076931655407,False,0.99609923,1.0000659160614014,0.007958794847557798,0.9847355917096138,1.0152864933013916,True
352,0.63894963,0.5876047263145446,0.0079153895679304,0.5723237648606301,0.6026276126503944,False,0.63379437,0.5875426989793777,0.007839538839637124,0.5730190292000771,0.6043067082762719,False,1.008134,1.0001129809617997,0.00429454773412879,0.9929164618253707,1.0064401179552078,False
93,0.7452708,0.7031362888813019,0.02113981700576753,0.6631141901016235,0.7473998934030532,True,0.7522521,0.7034405819177627,0.022050915407814207,0.6609357461333275,0.7479160547256469,False,0.99071944,0.9998363567590713,0.021367016689294662,0.9561779633164406,1.0391464501619339,True
3,0.76721853,0.8212581479549408,0.009862554955987288,0.7967269778251648,0.8352447256445885,False,0.76848626,0.8211531345844268,0.010601269766924598,0.7976212099194526,0.8352425590157508,False,0.9983504,1.0002015208005905,0.011160602375599812,0.9765048503875733,1.0262799710035324,True
350,0.50623894,0.574887232542038,0.00821056771282397,0.5595121666789055,0.5918613821268082,False,0.50374424,0.5748537827730179,0.007965874663312342,0.5601092100143432,0.5911752790212631,False,1.0049523,1.0000732300281525,0.006483164755752247,0.9875796601176262,1.0120106399059297,True
77,0.50510275,0.5679540643692017,0.009167389520156671,0.5495368570089341,0.586203983426094,False,0.5057624,0.5679384331703186,0.008898472554232649,0.5504628926515579,0.5849142357707023,False,0.99869573,1.0000555830001832,0.008433379895723752,0.9838709771633148,1.0164844423532486,True
132,0.83395475,0.8298328157663345,0.006066418150892191,0.814023470878601,0.8372547954320908,True,0.83653,0.8296768060922622,0.006612932584883792,0.8144496455788612,0.8371980264782906,True,0.9969215,1.0002178900241852,0.0070394366760897,0.9850012093782425,1.0166364908218384,True
